0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,4A-0463-20-PIBS-R,4A,NICOLAS- BANAL HEALTH SERVICES,"40 E. RODRIGUEZ HI-WAY ST. SAN JOSE, RODRIGUEZ, RIZAL ",RODRIGUEZ / RIZAL,09477863124/(02) 89978384,"AGUIRRE, ROMIL MILLAN",,joybanal25@yahoo.com,4918827,03/08/2020,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1733,E
4,4A-0516-19-PIBS-R,4A,OCCUMEDICA HEALTHCARE SYSTEM CORP.,"1045 ME GOVERNOR'S DRIVE, OREGANO ST., BRGY. MADUYA, CARMONA, CAVITE ",CARMONA / CAVITE,09357883126/09778547577,"ECON, MICHAELSAM ENCARNACION",occumedica.clinic@yahoo.com,occumedica.clinic@yahoo.com,4832671,0325170888 loc 2402/09173239417,3,3,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1734,A
4,4A-0056-20-PIBS-R,4A,ON TOP MEDICAL SERVICES X-RAY AND LABORATORY DIAGNOSTIC CLINIC,"B1 LGA SAN GABRIEL (BESIDE MERCURY DRUG STORE), GENERAL MARIANO ALVAREZ, CAVITE",GENERAL MARIANO/CAVITE,09272748452/0465451181,"RODRIGUEZ, JOANNE MARIE C.",,ontopmedicalservices@gmail.com,4869053,13/12/2019,1,5,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1735,A
4,4A-0309-20-PIBS-R,4A,OPTIMUM HEALTH DIAGNOSTIC AND MEDICAL,"147 ESTEBAN MAYO ST., BARANGAY 6, LIPA CITY, BATANGAS ",LIPA CITY / BATANGAS,0912-623-4300/(043) 784-4035/ 702-8096,"WATANABE, SPENCER SITJAR",spencerwatanabe@yahoo.com,ohdiagnostic@gmail.com,4896991,27/02/2020,2,3,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1736,HS
4,4A-0335-20-PIBS-R,4A,OUR LADY OF CAYSASAY MEDICAL CENTER INC.,"V. ILUSTRE AVE., LEMERY, BATANGAS",LEMERY / BATANGAS,0906-769-0313/(043) 409-1888-92,"LEE, ARISTOLE PETER TAN",arisleemd@gmail.com,aldrin_relevo@yahoo.com,4887092,13/03/2020,2,0,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1737,E
4,4A-0334-20-PFSS-R,4A,"OXFORD LABORATORY & DIAGNOSTIC CENTER, INC.","RM.105 ENTREPRENEUR CENTER, ORTIGAS AVENUE EXTENSION, BRGY. SAN JUAN, CAINTA , RIZAL ",CAINTA CITY / RIZAL,09178825556/02-8584-2674,"BARZA, MARILYN A. CABAL",marilynbarza@gmail.com,oxford_lab@yahoo.com.ph,4918296,20/07/2020,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1738,E
4,4A-0926-20-GIBS-R,4A,PAGAMUTAN NG DASMARIÑAS- DRUG TESTING LAB,"2ND FLR, CONGRESSIONAL ROAD, BUROL II, DASMARIÑAS, CAVITE ",DASMARIÑAS CITY / CAVITE,09208014836/(046) 481-4400 loc 783,"GNILO, IRMA VERONICA M.",pagamutandtl@gmail.com,pagamutandtl@gmail.com,4911050,17/10/2019,2,2,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1739,HS
4,4A-0747-20-PIBS-R,4A,"PAGSANJAN MEDICAL CLINIC, INC.","NATIONAL HIGHWAY, BRGY. SAMPALOCAN, PAGSANJAN, LAGUNA ",PAGSANJAN / LAGUNA,09178120242/(049) 501-4882,"BELEN, PAULO ENRICO P.",pmclaboratory01@gmail.com,pmclaboratory01@gmail.com,4885438,06/02/2020,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1740,HS
4,4A-XXXX-19-PIBS-R,4A,PAMANA MEDICAL CENTER,"NATIONAL HI-WAY, HALANG, CALAMBA, LAGUNA",CALAMBA CITY / LAGUNA,09154351130/0495456858,"ONTOG, MARLENE SIPLON",pamanamedicalcavite@yahoo.com,pamanamedicalcavite@yahoo.com,4831286,30/01/2020,3,5,8,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1741,A
4,4A-0539-20-PFSS-R,4A,PANAPAAN LABORATORY AND DIAGNOSTIC CENTER,"MCG BLDG. KM 17 AGUINALDO HIGHWAY PANAPAAN IV BACOOR CITY, CAVITE",BACOOR CITY / CAVITE,9216475134/046-6861925,"AMATA, JOHN ARNEL H.",jaamata@yahoo.com,panapaanlab@gmail.com,4946827,09228777019/09301792266,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1742,HS
4,4A-1446-19-PFSS-R,4A,PARAÑAQUE ULTRASOUND DIAGNOSTIC CENTER INC.,"379 EMILIO AGUINALDO HIGHWAY, TALABA IV, BACOOR, CAVITE ",BACOOR CITY / CAVITE,09491619087/0464161965,"PINEDA, MINNIE JANE ABALOS",mjaneabalos@yahoo.com,pudc_bacoor@yahoo.com,4874245,09/07/2020,2,1,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1743,HS
4,4A-0925-19-PFSS-R,4A,"PARAÑAQUE ULTRASOUND DIAGNOSTIC CENTER, INC.- ANIBAN BRANCH","RM8 2/F OCAMPO COMMERCIAL CENTER, ANIBAN 1, BACOOR, CAVITE ",BACOOR CITY / CAVITE,09238765089/0464163956,"PINEDA, MINNIE JANE ABALOS",mjaneabalos@yahoo.com,pudci_aniban@yahoo.com,4878841,23/01/2020,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1744,E
4,4A-0714-20-PIBS-R,4A,PAREDES MEDICAL CENTER AND HOSPITAL,"2F MI PAREDES BLDG., AGUINALDO HI WAY, BAYAN LUMA IV, IMUS CITY, CAVITE ",IMUS CITY / CAVITE,09179807434/(046) 515-1890,"SOLIS, FLORECITA LUDIVINA TESORO",ppcc_lab@yahoo.com,ppcc_lab@yahoo.com,4914520,1/23/2020,0,2,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1745,E
4,4A-1311-20-PFSS-R,4A,PDP DRUGTECH DRUG TESTING LABORATORY,"#15 A. BONIFACIO AVE., BRGY. SAN ROQUE (BESIDE M LHUILLIER), CAINTA, RIZAL ",CAINTA CITY / RIZAL,99771588187,"REYES, MARIA LEAL ",odesswina@yahoo.com,,4877487,15/01/2020,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1746,HS
4,4A-0465-20-PFSS-R,4A,PEAKCREST DRUGTESTING AND CLINICAL LABORATORY,"ROOM 201 LAGUERTA BLDG., P. TORRES STREET, POBLACION II, LIPA, BATANGAS",LIPA CITY / BATANGAS,09985338078/(043) 741-8961,"SILVA, AZEUS OBA",azesilvamd@yahoo.com.ph,peakcrest.drugtesting@gmail.com,4898442,03/08/2020,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1747,HS
4,4A-1179-19-PIBS-R,4A,PERFECT STAR MEDICAL CLINIC,"UNIT 101 J &F BUILDING, V.V. SOLIVEN, BRGY. SAN ISIDRO, CAINTA RIZAL ",CAINTA CITY / RIZAL,09178087469/6373913,"ESTRELLA, AMY P.",,perfectstarclinic@yahoo.com,4857781,25/06/2020,3,2,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1748,HS
4,4A-1363-20-PIBS-R,4A,PHILIPPINE GEOTHERMAL PRODUCTION COMPANY INC. MAK-BAN CLINIC,"RIZAL AVE., BRGY. BITIN, BAY, LAGUNA  ",BAY / LAGUNA,09178810173/09175307240/(02) 7976-6360,"SUNAGAWA, FRANCIS TERUKAZU STA CRUZ",FSHG@pgpc.com.ph,philippinegeothermalcompany@yahoo.com,4894221,13/12/2019,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1749,HS
4,4A-0336-20-PIBS-R,4A,PIONEER CLINICAL LABORATORY AND MEDICAL CLINIC INC.,"PCLI BLDG. NO.1 P. NOBLE ST., BRGY.10 , BATANGAS CITY, BATANGAS ",BATANGAS CITY / BATANGAS,09425683329/09065156271/043-723-0089,"FELICIANO, RAYMUNDO FRANCISCO",chevalierfeliciano@yahoo.com,pclmci.laboratory@gmail.com,4912419,05/02/2020,0,1,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1750,E
4,4A-0864-20-PIBS-R,4A,"PMP DIAGNOSTIC CENTER, STA. ROSA, LAGUNA","1241-A-1 NATIONAL HIGHWAY, BRGY. DILA, STA. ROSA, LAGUNA ",SANTA ROSA CITY / LAGUNA,09759155091/(049) 544-7812,"CABUDOY, RONALDO DE CADIZ",doccab2001@yahoo.com,pmpstarosa@yahoo.com,4915242,23/01/2020,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1751,HS
4,4A-0337-20-PFSS-R,4A,POLICARPIO-MANESE DRUG TESTING LABORATORY,"LEVEL 2, #137 MAHOGANY AVE. COR TAGAYTAY-AMADEO RD, MAHARLIKA WEST, TAGAYTAY CITY, CAVITE ",TAGAYTAY CITY / CAVITE,0995-4264047/046-4236413,EMILIANO U. MALUTO,policarpiodtl@gmail.com,policarpiodtl@gmail.com,4897051,05/02/2020,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1752,HS
4,4A-0930-19-PIBS-R,4A,PRIMACARE MEDICAL LAB & CLINIC,"GROUND FLOOR ROSARIO COMMERCIAL CENTER, GEN. TRIAS DRIVE, EPZA, ROSARIO, CAVITE ",ROSARIO / CAVITE,09237426425/4378860,"SALERA, LEILA T.",,primacaremedicalclinic@yahoo.com,4857566,05/12/2019,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1753,E
4,4A-0203-19-PFSS-R,4A,PRITZ CLINICAL LABORATORY AND DRUG TESTING CENTER,"301 SAN RAFAEL ST. POB. 2., CALACA , BATANGAS ",CALACA / BATANGAS,09175749743/0437414143,"TORIO, MARITESS TERESITA M.",mtmpath@yahoo.com,pritzcalaca_batangas@yahoo.com.ph,4858703,13/12/2019,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1754,HS
4,4A-0057-20-PIBS-R,4A,PROVEN CARE DIAGNOSTIC LABORATORY AND MEDICAL CLINIC,"3RD FLOOR FAUSTINO BLDG., 149 DON BOSCO ST., MAYAPA, CALAMBA CITY, LAGUNA ",CALAMBA CITY / LAGUNA,09429823045/0495444862,"CABRERA, MARY ANN OMILA",provencare_diagnostic@yahoo.com.ph,provencare_diagnostic@yahoo.com.ph,4883480,30/01/2020,2,4,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1755,A
4,4A-0717-20-PFSS-R,4A,"PUREHEALTH DIAGNOSTIC CENTER, INC.","MDSW, EMILIO AGUINALDO BLDG., TALABA IV, BACOOR, CAVITE",BACOOR CITY / CAVITE,09167117697/046-416-2215,"PINEDA, MINNIE JANE A. ",purehealthtalaba@yahoo.com,purehealthtalaba@yahoo.com,4918798,05/06/2020,0,3,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1756,HS
4,4A-0716-20-PFSS-R,4A,"PUREHEALTH DIAGNOSTIC CENTER, INC.- MOLINO BRANCH","BLK. 4 LOT 4 GLO'S BLDG., VILLA MARIA SUBD., GSIS ROAD, MOLINO 3, BACOOR, CAVITE ",BACOOR CITY / CAVITE,09950281611/(046) 424-76-80,"PINEDA, MINNIE JANE A. ",purehealthdiagnostic48@yahoo.com,purehealthdiagnostic48@yahoo.com,4918516,12/07/2020,3,1,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1757,HS
4,4A-1373-19-PIBS-R,4A,QMMG DIAGNOSTIC CENTER CLINICAL LABORATORY,"13 QUEZON AVENUE, BRGY 1, LUCENA CITY, QUEZON ",LUCENA CITY / QUEZON,09273375925/0427102288,"SUPEÑA, RAYMUNDO COBRES",mmgdiagnosticlaboratory@yahoo.com,mmgdiagnosticlaboratory@yahoo.com,4828044,21/11/2019,2,5,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1758,A
4,4A-0338-20-PIBS-R,4A,QUALIMED HEALTH NETWORK STA. ROSA,"NUVALI NORTH BRGY. STO. DOMINGO, STA. ROSA CITY, LAGUNA ",STA ROSA / LAGUNA,09171503349/(049) 303-0000,"DIMACALI, ANDREW D.",droodimac@yahoo.com,laboratory.str@gmail.com,4919883,23/07/2020,1,5,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1759,A
4,4A-0750-18-GIBS-R,4A,QUEZON MEDICAL CENTER,"QUEZON AVE., BRGY. XI, LUCENA, QUEZON ",LUCENA CITY / QUEZON,09189482492/027176323 LOC. 246,"SUPEÑA, RAYMUNDO COBRES",quezonmedicalcenterlab@gmail.com,quezonmedicalcenterlab@gmail.com,4855812,03/08/2020,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1760,HS
4,4A-0542-20-PIBS-R,4A,R.B. LIRIO MEDICAL AND DIAGNOSTIC CLINIC,"NATIONAL ROAD, MAYAPA, CALAMBA CITY, LAGUNA ",CALAMBA CITY / LAGUNA,09173054786/(049) 502-4339,"BONGAT, ROGELDA GONZALES",rogiebongat_md@yahoo.com,rblmedical@yahoo.com,4889843,,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1761,HS
4,4A-XXXX-20-PIBS-R,4A,"R.G.O. LABORATORY & INDUSTRIAL DIAGNOSTIC CENTER, INC. (CAVITE BRANCH)","UNIT 103/104/205 H-SQUARE COMMERCIAL COMPLEX, CENTENNIAL ROAD, BRGY. BACAO, GEN. TRIAS, CAVITE",GENERAL TRIAS/ CAVITE,0917-5491517/(046) 4847732,"MANAOIS, HERBERT Z.",rgo.gtcavite@gmail.com,rgo.gtcavite@gmail.com,4898918,04/11/2019,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1762,HS
4,4A-XXXX-20-PIBS-R,4A,R.S. PUNZALAN MULTISPECIALTY AND DIAGNOSTIC CLINIC,"BRGY. SAN AGUSTIN (NEAR IGLESIA NI CRISTO), TRECE MARTIRES CITY, CAVITE",TRECE MARTIREZ CITY / CAVITE,09064469834/(046) 423-9508,"LABAYANDOY-DOTOLLO, DOREEN P.",doclab98@yahoo.com,rspunzalan081015@gmail.com,4886544,13/12/2019,3,5,8,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1763,A
4,4A-0413-19-PIBS-R,4A,REAL CARE LABORATORY AND MEDICAL CLINIC- MORONG,"081 EUNIARC PLAZA TOMAS CLAUDIO ST., BRGY. SAN JUAN, MORONG, RIZAL ",MORONG / RIZAL,09338662321/9548336,"LLANERA, FREDERICK",realcarelaboratory@gmail.com,realcarelaboratory@gmail.com,4869994,20/02/2020,3,1,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1764,HS
4,4A-0310-PIBS-R,4A,RNR MEDICAL CLINIC AND LABORATORY FACILITY,"LOT 2 BLK 21 NHA AVE BRGY DELA PAZ, ANTIPOLO CITY, RIZAL",ANTIPOLO CITY/  RIZAL,9668934537,"CLEMENTE, PAULO ANTONIO E.",pauloclemente@yahoo.com,RNRdiagnosticClinic@yahoo.com,4971108,23/07/2020,3,2,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1765,HS
4,4A-0720-20-PIBS-R,4A,SAINT PATRICK'S HOSPITAL MEDICAL CENTER,"LOPEZ JAENA ST., BATANGAS CITY, BATANGAS ",BATANGAS CITY / BATANGAS,09177393011/043 7238196,"CHUA, ABEGAYLE MACHELLE PEREZ",sphdtl@yahoo.com,sphdtl@yahoo.com,4900206,27/02/2020,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1766,HS
4,4A-0207-19-PIBS-R,4A,"SAN ANTONIO MEDICAL CENTER OF LIPA, INC.","#2 CM RECTO AVE., BRGY. 9, LIPA CITY, BATANGAS ",LIPA CITY / BATANGAS,09053006602/0437562522,"TACUJAN, KARINA MICHAELA FERRIOLS",schistosomajaponicum31@yahoo.com,schistosomajaponicum31@yahoo.com,4842738,24/01/2020,1,3,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1767,HS
4,4A-0748-20-PIBS-R,4A,SAN PABLO COLLEGES MEDICAL CENTER,"GROUND FLOOR CENTRAL BUILDING, MAHARLIKA HIGHWAY, BRGY. SAN RAFAEL, SAN PABLO CITY, LAGUNA ",SAN PABLO CITY / LAGUNA,09152671492/0495625562,"MONTANO, ROSELLA L.",rosellamontano@yahoo.com,spcmc.laboratory@yahoo.com,4868029,25/06/2020,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1768,HS
4,4A-1217-20-PFSS-R,4A,SAN TADEO DRUG TESTING CENTER,"67 CALLE ILUSTRE, POBLACION ZONE 2, TAAL, BATANGAS ",TAAL / BATANGAS,09063548582/043-4082486,"BARRET, BRIC BATHAN",ericbarretmd@yahoo.com,maabcllon1@yahoo.com,4928069,29/07/2020,2,4,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1769,A
4,4A-1746-20-PIBS-I,4A,SARMAC MEDICAL CLINIC,"BLK. II SAMAGTA RIVERSIDE BRGY. SAN JUAN, TAYTAY RIZAL",TAYTAY CITY / RIZAL,9171962099,"DEFENSOR, DARIO D.",scarecrow_2105@yahoo.com,sarmacmedclinic@yahoo.com,4952557,30/04/2021,1,0,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1770,E
4,4A-0208-19-PFSS-R,4A,SARREAL DRUG TESTING CENTER,"188 TOCLONG 2B, CITY OF IMUS, CAVITE ",IMUS CITY / CAVITE,09457217850/(046) 4367916,MONINA C. MONTENEGRO,ningmontenegro@gmail.com,sarred_dtc@yahoo.com,4918799,21/11/2019,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1771,HS
4,4A-0209-19-PIBS-R,4A,"SHALOM MEDICAL DIAGNOSTIC LABORATORY, INC.","ZENAIDA ARCADE NO. 43 M.H. DEL PILAR STREET, BRGY. 2, BATANGAS CITY, BATANGAS ",BATANGAS CITY / BATANGAS,0917-515-8240/(043) 786-1798,"CABIC, ALPHA GRACE BAUZON",shalom@shalomlab.ph,shalom@shalomlab.ph,4905363,26/12/2019,1,5,6,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1772,A
4,4A-0545-20-PFSS-R,4A,SILANG MEDICAL LABORATORY DRUGTEST,"152 J.P. RIZAL ST., POBLACION 2, SILANG, CAVITE",SILANG / CAVITE,09052841231/0464130113,"ROSAL, FELICIDAD MAGNAYE",felirose2003@yahoo.com,smldrugtest2019@gmail.com,4776532,,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1773,HS
4,4A-0843-19-PFSS-R,4A,"SILANG SPECIALISTS MEDICAL CENTER, INC.","SAN VICENTE 2, SILANG, CAVITE ",SILANG / CAVITE,09663108220/09176234084,"DOTOLLO, DOREEN LABAYANDOY",doclab98@yahoo.com,ssmc.lab2016@gmail.com,4860059,05/08/2020,1,1,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1774,E
4,4A-0749-20-PIBS-R,4A,SOUTHEAST ASIAN MEDICAL CENTER,"MOLINO ROAD, MOLINO 3, BACOOR CITY, CAVITE ",BACOOR CITY / CAVITE,09174422315/(046) 431-0000 loc 1045,"MONTENEGRO, MONINA CACAWA",ningmontenegro@gmail.com,samcilab@yahoo.com,4915777,25/06/2020,1,4,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1775,HS
4,4A-0211-19-PIBS-R,4A,"SSMC HEALTH, INC.","2/F ANDICO BLDG., GENERAL TRIAS DRIVE, TEJEROS CONVENTION, ROSARIO, CAVITE ",ROSARIO / CAVITE,0928-575-5062/(02) 8-7775-7272,"HARON, IFTIZAR NAKAR",iftizar@yahoo.com.ph,ssmcepza@gmail.com/hatnvrlies@yahoo.com,4886057,26/12/2019,,0,0,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1776,E
4,4A-0078-20-PFSS-R,4A,"SSMC HEALTH, INC.","2ND FLOOR J. ALCASID BLDG., BUSINESS CENTER CROSSING, CALAMBA, LAGUNA ",CALAMBA CITY / LAGUNA,09178860063/0493068566,"HARON, IFTIZAR NAKAN",,ssmc.calamba@yahoo.com,4883396,26/12/2019,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1777,HS
4,4A-0077-20-PFSS-R,4A,"SSMC HEALTH, INC.","OLD NATIONAL HIGHWAY, BALIBAGO, STA. ROSA, LAGUNA ",STA.ROSA CITY / LAGUNA,495446710,"HARON, IFTIZAR NAKAN",ssmc.starosa@yahoo.com,ssmc.starosa@yahoo.com,4883395,24/01/2020,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1778,HS
4,4A-0188-18-PIBS-R,4A,"ST. ANNE GENERAL HOSPITAL, INC.","P. GOMEZ EXT. RED-V, IBABANG DUPAY, LUCENA CITY, QUEZON ",LUCENA CITY / QUEZON,09473416483/0427103506 LOC 105,"CRUZ, MA. LUISA ROSPI P.",opicruz@gmail.com,saghilabdept@gmail.com,4847069,13/12/2019,2,5,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1779,A
4,4A-0190-18-PIBS-R,4A,ST. DOMINIC MEDICAL CENTER INC.,"EMILIO AGUINALDO HIGWAY TALABA IV, BACOOR CITY, CAVITE ",BACOOR CITY / CAVITE,09185111422/0464172525 LOC 223,"DELA ROSA, ROLAN REYES",anasoltes@yahoo.com,anasoltes@yahoo.com,4825965,15/11/2019,0,1,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1780,E
4,4A-0524-19-PIBS-R,4A,"ST. FRANCES CABRINI MEDICAL CENTER, INC.","MAHARLIKA H-WAY, BARANGAY II (POB.), SANTO TOMAS, BATANGAS ",STO. TOMAS CITY/ BATANGAS,09954598470/0437784811,"DE CHAVEZ, AIRA LIZA FAJARDO",dtcabrini@gmail.com,dtcabrini@gmail.com,4850794,,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1781,HS
4,4A-XXXX-20-PIBS-R,4A,ST. IGNATIUS DE LOYOLA HEALTH CARE SERVICES,"81 JOAQUINA BLDG., A. BONIFACIO ST., STO. DOMINGO, CAINTA, RIZAL",CAINTA CITY / RIZAL,0917-8009568 / (02) 7213-2124,"TILBE, MARIA LOURDES ARANETA",mltilbe@yahoo.com,stignatiuscainta@yahoo.com,4900791,12/03/2020,2,3,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1782,HS
4,4A-0469-20-PIBS-R,4A,ST. JAMES HOSPITAL INC. DRUG TESTING LABORATORY,"MARIQUITA PUEBLO, BRGY. DITA, CITY OF SANTA ROSA, LAGUNA ",STA.ROSA CITY / LAGUNA,09338139891/0495341254,"DIMACALI, ANDREW D.",,laboratorystjamesinc@gmail.com,4882072,07/08/2020,0,4,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1783,HS
4,4A-0340-20-PIBS-R,4A,ST. JOHN OF THE CROSS LABORATORY CLINIC,"252 GEN. LUNA ST., GUITNANG BAYAN, SAN MATEO, RIZAL",SAN MATEO/RIZAL,941-5611-8061072,"LIM, ANNALIZA",stjohnofthecrosslaboratory@yahoo.com,,3953770,05/06/2020,2,5,7,WITHOUT CONCERN,PASSED,Acceptable,SDTLPT-21-0-,1784,A
4,4A-0414-19-PIBS-R,4A,ST. JOSEPH HEALTHCARE INC. ,"2F LIPA COM'L CTR. A. MABINI ST. COR P. TORRES & E. MAYO STS., BRGY 5, LIPA CITY, BATANGAS ",LIPA CITY / BATANGAS,09062762008/ (043) 757-4675,JENNY MAUREEN L. ATUN,marlanmelo79@gmail.com,marlanmelo79@gmail.com,4883883,03/08/2020,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1785,HS
4,4A-1732-19-PFSS-I,4A,ST. MAGDALENE POLYCLINIC,"NATIONAL ROAD, BANLIC, CABUYAO CITY, LAGUNA ",CABUYAO CITY / LAGUNA,09171073669/0495340745,"ONTOG, MARLENE SIPLON",,stmagdalenepolyclinic@yahoo.com,4874366,18/02/2021,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1786,HS
4,4A-1642-20-PFSS-R,4A,ST. MICHAEL MEDICAL CLINIC & DIAGNOSTIC CENTER,"2ND FLOOR ATDRMAM BLDG., BRGY. UNO, CROSSING, CALAMBA, LAGUNA ",CALAMBA CITY / LAGUNA,09228467662/(049) 545-0871 ,"CASTRO, BU CUBE",smmc_calamba@yahoo.com,smmc_calamba@yahoo.com,4928046,27/07/2020,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1787,HS
4,4A-0192-18-PIBS-R,4A,ST. PEREGRINE HEALTHCARE CORPORATION,"G/F J. HUMARANG BLDG., PALANAS, LEMERY, BATANGAS",LEMERY / BATANGAS,043-409-0001,"BIIG, ROSALIN M.",qrsalazarhr@yahoo.com,qrsalazarhr@yahoo.com,4886202,28/01/2019,0,1,1,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1788,E
4,4A-0217-19-PIBS-R,4A,ST. VERONICA CLINICAL LABORATORY AND NEURO PSYCHIATRY TESTING AND EVALUATION CENTER,"43 QUEZON AVENUE ST. BRGY. 2, LUCENA CITY, QUEZON ",LUCENA CITY / QUEZON,09394906081/0423736324,"TORIO, MARITESS TERESITA MENDOZA",mtmtpath@yahoo.com,litaforneste@yahoo.com,4828753,05/12/2019,0,2,2,WITHOUT CONCERN,PASSED,Excellent,SDTLPT-21-0-,1789,E
4,4A-0195-18-PIBS-R,4A,STO. DOMINGO DIAGNOSTIC AND MEDICAL CENTER CORP.,"2F RTA BLDG. GENERAL TRIAS DRIVE, TEJERO, ROSARIO, CAVITE ",ROSARIO / CAVITE,09286682252/(046) 4372904,"SIONZON, MELANIE HERNANDEZ",sddmcc.cavite@gmail.com,sddmcc.cavite@gmail.com,4903097,01/02/2020,0,5,5,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1790,HS
4,4A-1466-20-PIBS-R,4A,"TAGAYTAY MEDICAL CENTER, INC.","EMILIO AGUINALDO HIGHWAY SILANG CROSSING EAST, TAGAYTAY CITY, CAVITE ",TAGAYTAY CITY / CAVITE,(046) 483-0134 to 38/(02) 828-8818 loc 119,"GNILO, IRMA VERONICA MIGUEL",iveemd1377@yahoo.com,tmclab@tagaytaymed.com.ph,4918400,06/03/2020,1,2,3,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1791,HS
4,4A-1033-20-PFSS-R,4A,TANAUAN CENTRAL DRUG TESTING AND DIAGNOSTIC CENTER,"RM. 210, LAT BUSINESS CENTER, A. MABINI AVE., BRGY. 6, TANAUAN CITY, BATANGAS ",TANAUAN CITY / BATANGAS,0919-5673277/043-4065065,"MANGUIAT, MAY MERCADO",,tanauancentraldtdc@gmail.com,4897000,30/01/2020,2,2,4,WITHOUT CONCERN,PASSED,Highly Satisfactory,SDTLPT-21-0-,1792,HS
