NUMBER,ACCREDITATION NUMBER,REGION,NAME OF FACILITY,ADDRESS (Street/Barangay),TOWN/CITY,CONTACT NO.,HOL NAME (Head Of Laboratory),EMAIL,LABORATORY EMAIL,O.R. Number,"INCORRECT
METH","INCORRECT
THC","INCORRECT 
TOTAL","RESULT: 
WITH OR WITHOUT CONCERN",RESULT: REMARKS,"REMARKS:
PASSED / FAILED",SCORE,CERTIFICATE NO. ,
4,4A-1321-21-PIBS-R,4A,MV SANTIAGO MEDICAL CENTER - FCIE BRANCH,"GOVERNORS DRIVE FCIE LANGKAAN II, CAVITE",CAVITE,9179044323,"DRA. MA. CARMEN L. CAGAMPAN, M.D.",mvsantiagodtl@yahoo.com,mvsantiagodtl@yahoo.com,5110739,1,0,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0818,E
4,4A-0863-22-PIBS-R,4A,MVD MEDICAL CLINIC AND LABORATORY,"363 BRGY, GUMAMELA, BALAYAN, BATANGAS",BATANGAS,09369542198/(043)4037382/09455601893,AZEUS O. SILVA,mvddtl21@gmail.com,mvddtl21@gmail.com,5073191,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0819,E
4,4A-0515-19-PIBS-R,4A,MY LAB CLINICAL LABORATORY,"KAPITAN DAYO BLDG, GENERAL LUNA ST, BATANGAS",BATANGAS,9992262399,"MARIA MYSTICA FLODALYN BAUTISTA, MD",mylabclinical@gmail.cim,mylabclinical@gmail.cim,5015899,0,4,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0820,HS
4,4A-0480-21-PFSS-R,4A,NBZ LABORATORY AND DIAGNOSTIC CENTER ,"#75 EMILIA BLDG. QUEZON AVE.BRGY. SAN ISIDRO, RIZAL",RIZAL,(8)4030602; 09326203727; 09262846034,"MA. MYSTICA FLODALYN T. BAUTISTA, MD. PSP",nbzlab@gmail.com,nbzlab@gmail.com,5007772,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0821,E
4,4A-1608-21-PIBS-R,4A,NCLABS DIAGNOSTIC LABORATORY AND MEDICAL CLINIC,"3RD FLOOR F. ILANO BLDG. 117 NUENO AVENUE POBLACION IV-D, CAVITE",CAVITE,09279242941 /09177020241,"DEXTER A. LEDESMA, MD",nclabsnuenoclinicallaboratory@gmail.com,nclabsnuenoclinicallaboratory@gmail.com,5006782,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0822,E
4,4A-0367-21-PIBS-R,4A,NEW SINAI MDI HOSPITAL,"NATIONAL HIGHWAY, TAGAPO, SANTA ROSA, LAGUNA",LAGUNA,9171743513,"ARTURO C. LOPEZ, MD",mdilab818eqas@gmail.com,mdilab818eqas@gmail.com,5008375,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0823,E
4,4A-1226-21-PIBS-R,4A,NICOLAS-BANAL HEALTH SERVICES,"40 E. RODRIGUEZ HIGHWAY ST. SAN JOSE, RIZAL",RIZAL,(02) 89978384 / 09477863124,"ROMIL M. AGUIRRE, MD",joybanal25@yahoo.com,joybanal25@yahoo.com,5008172,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0824,E
4,4A-0493-20-PIBS-R,4A,NL VILLA MEMORIAL MEDICAL CENTER,"FELIX MANALO ST. BRGY 8, BATANGAS",BATANGAS,09457401485; (043) 7561217,"MAY M. MANGUIAT, MD",rheizer_clay08@yahoo.com,rheizer_clay08@yahoo.com,5008953,1,2,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0825,HS
4,4A-0804-21-PIBS-R,4A,OCCUMEDICA HEALTH CARE SYSTEM CORP.,"1045 GOVERNOR'S DRIVE, OREGANO ST., CAVITE",Cavite,(046)4303456 / 09778547577,"MICHAELSAM E. ECON, MD",occumedica.clinic@yahoo.com,occumedica.clinic@yahoo.com,500661,3,5,8,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0826,A
4,4A-0315-22-PIBS-R ,4A,OKIDOC MEDICAL AND DIAGNOSTIC CENTER ,"173 SAN PIOQUINTO (INFRONT OF MALVAR MUNICIPAL HALL), BATANGAS",BATANGAS,9619516985,"FRANK GERALD C. PAGDUNZULAN, MD ",okidocmdc@gmail.com,okidocmdc@gmail.com,5081849,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0827,E
4,4A-0859-21-PIBS-R,4A,ON TOP MEDICAL SERVICES X-RAY AND LABORATORY DIAGNOSTIC CLINIC,"BLOCK 1 LOT 6A GOVERNOR'S DRIVE BARANGAY SAN GABRIEL AREA K, CAVITE",CAVITE,0905-440-6382; 0465451181,"JOANNE MARIE C. RODRIGUEZ, MD",ontopmedicalservices@gmail.com,ontopmedicalservices@gmail.com,5007806,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0828,A
4,4A-0492-21-PIBS-R,4A,OPTIMUM HEALTH DIAGNOSTIC AND MEDICAL SERVICES,"147 ESTEBAN MAYO ST. BRGY 6, BATANGAS",BATANGAS,09126234300; 7844035; 09279298071,"SPENCER S. WATANABE, MD, DPSP",ohdiagnostic@gmail.com,ohdiagnostic@gmail.com,5013811,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0829,HS
4,4A-1600-22-PIBS-I ,4A,"ORTIGAS HOSPITAL AND HEALTHCARE CENTER, INC ","KM 21, ORTIGAS AVE EXT. BROOKSIDE HILLS SUBD. BRGY SAN ISIDRO,RIZAL",RIZAL ,9099777055,"JEANNIE I ANDRADE, MD ",ramdtl.ohhc@gmail.com,ramdtl.ohhc@gmail.com,5081847,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0830,E
4,4A-0222-21-PIBS-R,4A,OUR LADY OF CAYSASAY MEDICAL CENTER,V. ILLUSTRE AVENUE LEMERY BATANGAS,BATANGAS,09067690313; (043) 4062911;09255626268,"ARISTOTLE P. LEE, MD",aldrin_relevo@yahoo.com,aldrin_relevo@yahoo.com,5008434,2,1,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0831,HS
4,4A-XXXX-XX-XXXX-X,4A,OUR LADY OF PROMPT SUCCOR MEDICAL CLINIC ,"MOLINO BLDG. SITIO ILOG PUGAD NATIONAL ROAD SAN JUAN, RIZAL",RIZAL ,9226802127,ALMA N. AQUILIZAN ,zaferrer72@yahoo.com,zaferrer72@yahoo.com,5035987,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0832,E
4,4A-0223-21-PFSS-R,4A,"OXFORD LABORATORY AND DIAGNOSTIC CENTER, INC","ROOM 105 ENTREPRENEUR CENTER, ORTIGAS AVENUE EXTENSION, RIZAL",RIZAL,09178825556; 85842675,"MARILYN A. CABAL-BARZA, MD",oxford_lab@yahoo.com,oxford_lab@yahoo.com,5008241,2,1,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0833,HS
4,4A-0926-20-GIBS-R,4A,PAGAMUTAN NG DASMARIÑAS- DRUG TESTING LAB.,"CONGRESSIONAL AVENUE BUROL II, CAVITE",CAVITE,09208014836; LOC 783 4814420,"IRMA VERONICA M. GNILO, MD, FPSP",pagamutandtl@gmail.com,pagamutandtl@gmail.com,5008109,2,1,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0834,HS
4,4A-1518-21-PIBS-R,4A,"PAGSANJAN MEDICAL CLINIC, INC","NATIONAL HI-WAY, SAMPALOC, PAGSANJAN, LAGUNA 4008",LAGUNA,9178120242,"PAULO ENRICO BELEN, MD",pmclaboratory01@gmail.com,pmclaboratory01@gmail.com,5030678,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0835,E
4,4A-0539-20-PFSS-R,4A,PANAPAN LABORATORY & DIAGNOSTIC CENTER,"UNIT B. MCG BLDG, PANAPAAN 4 BACOOR CITY CAVITE",CAVITE,9265795581,"JOHN ARNEL H. AMATA, MD,FPSP",panapan.lab@gmail.com,panapan.lab@gmail.com,5008105,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0836,A
4,4A-0769-21-PFSS-R,4A,PARAÑAQUE ULTRASOUND DIAGNOSTIC CENTER INC.,"379 EMILIO AGUINALDO HIGHWAY TALABA IV, CAVITE",CAVITE,046-416-1965/09491619087,"MINNIE JANE A. PINEDA, MD",pudc_bacoor@yahoo.com,pudc_bacoor@yahoo.com,5007226,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0837,E
4,4A-0553-21-PFSS-R,4A,"PARAÑAQUE ULTRASOUND DIAGNOSTIC CENTER, INC.-ANIBAN BRANCH","RM 8, 2/F, OCAMPO COMMERCIAL CENTER, ANIBAN 1, CAVITE",CAVITE,09238765089; 046 4163956,"MINNIE JANE A. PINEDA, MD",pudci_aniban@yahoo.com,pudci_aniban@yahoo.com,5007224,0,0,0,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0838,E
4,4A-0552-21-PFSS-R,4A,"PARAÑAQUE ULTRASOUND DIAGNOSTIC CENTER, INC.-MOLINO","321 MOLINO 3, MOLINO ROAD, CAVITE",CAVITE,477-10-38; 09770864772; 09989124572,"MINNIE JANE A. PINEDA, MD",pudc.molino@yahoo.com.ph,pudc.molino@yahoo.com.ph,5007225,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0839,E
4,4A-0865-22-PFSS-R,4A,PAREDES MEDICAL CENTER,"PAREDES BUILDING., AGUINALDO HIGHWAY BAYAN LUMA IV, CAVITE",CAVITE,9179807434,"FLORECITA LUDIVINA T. SOLIS, MD",ppc_lab@yahoo.com,ppc_lab@yahoo.com,5045663,1,2,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0840,HS
4,4A-0518-21-PFSS-R,4A,PDP DRUGTECH DRUG TESTING LABORATORY,"2/FLOOR # 15 A. BONIFACIO AVENUE, BRGY. SAN ROQUE, RIZAL",RIZAL,09390808113; 77391472,"MARIA LEAL M. REYES, MD",pdpdrugtech@gmail.com,pdpdrugtech@gmail.com,5007775,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0841,HS
4,4A-0497-22-PFSS-R,4A,PEAKCREST DRUG TESTING AND CLINICAL LABORATORY,"LAGUERTA BLDG., P. TORRES ST. POBLACION II, BATANGAS",BATANGAS,9279156769,"AZEUS O. SILVA, MD, FPSP",peakcrest.drugtesting@gmail.com,peakcrest.drugtesting@gmail.com,5039412,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0842,E
4,4A-1124-21-PIBS-R,4A,PERFECT STAR MEDICAL CLINIC,"UNIT 101 J&F BUILDING, V.V. SOLIVEN, SAN ISIDRO, RIZAL",Rizal,9171421183,"AMY P. ESTRELLA, MD",perfectstarclinic@yahoo.com,perfectstarclinic@yahoo.com,5007073,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0843,A
4,4A-1363-20-PIBS-R,4A,PHILIPPINE GEOTHERMAL PRODUCTION COMPANY INC- MAKBAN CLINIC,"RIZAL AVENUE BRGY.BITIN BAY LAGUNA, LAGUNA",LAGUNA,09178810173/7976-6360,"SUNAGAWA, FRANCIS TERUKAZO",philippinegeothermalcompany@yahoo.com,philippinegeothermalcompany@yahoo.com,5048995,2,3,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0844,HS
4,04-043-2022-MF-S,4A,PIONEER CLINICAL LABORATORY AND MEDICAL CLINIC INC.,"PCLI BLDG NO. 1 P. NOBLE ST. BARANGAY 10, BATANGAS",BATANGAS,09425683329/09635264675/(043)723-0089,"FELICIANO,RAYMUNDO FRANCISCO",pclmci.laboratory@gmail.com,pclmci.laboratory@gmail.com,5060465,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0845,E
4,4A-0717-21-PIBS-R,4A,PMP DIAGNOSTIC CENTER,"1241-A-1 NATIONAL HIGHWAY, BRGY DILA, STA. ROSA, LAGUNA",LAGUNA,09759155091; (049) 5447812,"RONALD C. CABUDOY, MD",labdeptstarosa@yahoo.com,labdeptstarosa@yahoo.com,5007054,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0846,E
4,4A-0175-21-PIBS-R,4A,POLICARPIO-MANESE DRUG TESTING LABORATORY,"137 2ND FLOOR MAHOGANY AVE. CORP. AMADED-TAGAYTAY RD., CAVITE",CAVITE,09464236413; 09235133130,"EMILIANO U. MALUTO, JR, MD",policarpiodtl@gmail.com,policarpiodtl@gmail.com,5008432,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0847,A
4,4A-0930-19-PIBS-R,4A,PRIMACARE MEDICAL LABORATORY AND CLINIC,"GROUND FLOOR ROSARIO COMM'S CENTER GEN. TRIAS DRIVE, CAVITE",CAVITE,9228305483; 4376628; 4378860,"EDNA MAY L. GO, MD",primacaremedicalclinic@yahoo.com,primacaremedicalclinic@yahoo.com,5009129,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0848,E
4,4A-0176-21-PIBS-R,4A,PRITZ CLINICAL LABORATORY AND DRUG TESTING CENTER,"#301 SAN RAFAEL ST. BRGY. POB. 2, BATANGAS",BATANGAS,09175749743; 0437414143,"MARITESS TERESITA M. TORIO, MD",pritzcalaca@gmail.com,pritzcalaca@gmail.com,5009810,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0849,HS
4,4A-1681-21-PIBS-I,4A,PROMEDICA MEDICAL CLINIC AND LABORATORY,"B4 L12, MD CONSUELO BLDG., G/F UNIT 2 PNOC DRIVE COSTA VERDE SUBD., BRGY. TEJEROS CONVENTION, ROSARIO",CAVITE,09064083529/(046) 840-3863,"ERNESTO V. DATU, MD",promedicamedicalclinic@gmail.com,promedicamedicalclinic@gmail.com,5105656,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0850,A
4,4A-0481-21-PIBS-R,4A,PROVEN CARE DIAGNOSTIC LABORATORY AND MEDICAL CLINIC,"3RD FLOOR FAUSTINO BLDG., 149 DON BOSCO ST., MAYAPA, LAGUNA",LAGUNA,(049) 544 4862; 09429823045,"MARY ANN CABRERA, MD",provencare_diagnostic@yahoo.com.ph,provencare_diagnostic@yahoo.com.ph,5006976,2,4,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0851,A
4,4A-1066-21-PFSS-R,4A,PUREHEALTH DIAGNOSTIC CENTER INC.,"GLOS BLDG. B4 L4 VILLA MARIA SUBD. GSIS ROAD..MOLINO 3, CAVITE",Cavite,09995113470; 09950281611; 046-489-7667,"MINNIE JANE A. PINEDA, MD",purehealthdiagnostic48@yahoo.com,purehealthdiagnostic48@yahoo.com,5005923,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0852,E
4,4A-0716-20-PFSS-R,4A,"PUREHEALTH DIAGNOSTIC CENTER INC.,-SALAWAG","BLOCK1 LOT 17 2ND FLOOR STERLING MILES, BRGY.SALAWAG, CAVITE",CAVITE,416-50-43; 09061589421,"MINNIE JANE A. PINEDA, MD",purehealthsalawag@yahoo.com,purehealthsalawag@yahoo.com,5007221,1,2,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0853,HS
4,4A-0482-21-PFSS-R,4A,"PUREHEALTH DIAGNOSTIC CENTER, INC.","MDSW BLG. 4936 EMILIO AGUINALDO HI-WAY TALABA 4, CAVITE",CAVITE,0464162215; 09167117697,"MINNIE JANE A. PINEDA, MD",purehealthtalaba@yahoo.com,purehealthtalaba@yahoo.com,5005926,3,1,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0854,HS
4,4A-0177-21-PIBS-R,4A,QMMG DIAGNOSTIC CENTER CLINICAL LABORATORY,"MEDICAL PLAZA I B QUEZON AVE. BRGY 1, QUEZON PROVINCE",QUEZON PROVINCE,042-7102288; 09082934763; 09233763772,"RAYMUNDO C. SUPEÑA, MD",mmgdiagnosticlaboratory@yahoo.com,mmgdiagnosticlaboratory@yahoo.com,5010506,1,5,6,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0855,A
4,4A-1354-21-PIBS-R,4A,QUALIMED HEALTH NETWORK STA. ROSA,"WEST NATURE NUVALI NORTH BRGY STO DOMINGO, LAGUNA",LAGUNA,3030000; 09152257846; 09209128057,"ANDREW D. DIMACALI, MD",laboratory.str@gmail.com,laboratory.str@gmail.com,5009604,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0856,A
4,4A-0750-18-GIBS-R,4A,QUEZON MEDICAL CENTER,"BELEN DRIVE BRGY GULANG GULANG, BARANGAY 11, QUEZON",QUEZON,9189482492,"RAYMUNDO C. SUPEÑA, MD",quezonmedicalcenterlab@gmail.com,quezonmedicalcenterlab@gmail.com,5024289,1,4,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0857,HS
4,4A-0866-22-PIBS-R ,4A,R.B. LIRIO MEDICAL AND DIAGNOSTIC CLINIC ,"NATIONAL ROAD MAYAPA, LAGUNA",LAGUNA ,9156701429,"ROGELDA G. BONGAT, MD ",rogeldabongat_md@yahoo.com / rblmedical@yahoo.com ,rogeldabongat_md@yahoo.com / rblmedical@yahoo.com ,5073228,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0858,E
4,4A-1637-22-PIBS-R,4A,R.S PUNZALAN MULTISPECIALTY AND DIAGNOSTIC CLINIC ,"TRECE-TANZA ROAD, BRGY. SAN AGUSTIN (NEAR IGLESIA NI CRISTO/ DIVIMART) TRECE MARTIRES CITY",CAVITE ,09175972936 / (046) 423-4508 ,DOREEN L. DOTOLLO ,rspunzalan081015@gmail.com ,rspunzalan081015@gmail.com ,5069848,2,1,3,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0859,HS
4,4A-1569-21-PIBS-I,4A,REALAB MEDICAL AND DIAGNOSTIC CENTER,"213 NATIONAL HIGHWAY BRGY REAL, LAGUNA",LAGUNA,09084301916; 09995215222; 0495034684; 09176264651,"RAYMUNDO C. SUPEÑA, MD",realabmedicalanddiagnostic@gmail.com,realabmedicalanddiagnostic@gmail.com,5013635,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0860,HS
4,4A-0483-21-PIBS-R,4A,RGO LABORATORY AND INDUSTRIAL DIAGNOSTIC CENTER INC. (CAVITE),"UNIT 103/104/205 H-SQUARE COMMERCIAL COMPLEX CENTENNIAL RD. BACO, CAVITE",CAVITE,09175491517; (046) 4847332,"HERBERT Z. MANAOIS, MD",rgo.gtcavite@gmail.com,rgo.gtcavite@gmail.com,5005891,0,2,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0861,E
4,4A-1668-20-PIBS-R,4A,RNR MEDICAL CLINIC AND LABORATORY FACILITY,"L2 B21 NHA AVE. BRGY DELA PAZ, RIZAL",RIZAL,9668934537,"PAULO ANTONIO E. CLEMENTE, MD, FPSP",rnrdiagnosticclinic@yahoo.com,rnrdiagnosticclinic@yahoo.com,5021197,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0862,E
4,4A-1707-21-PIBS-R,4A,ROSARIO SHALOM MEDICAL DIAGNOSTIC CENTER,"BRGY. C ROSARIO, BATANGAS",BATANGAS,09750222676; 0437844098,"ALPHA GRACE B. CABIC, MD",ros.care@shalomlab.ph,ros.care@shalomlab.ph,5016009,1,0,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0863,E
4,4A-0179-21-PIBS-R,4A,SAINT PATRICK'S HOSPITAL MEDICAL CENTER,"LOPEZ JAENA STREET, BRGY. 2 (POB.), BATANGAS CITY",BATANGAS,09177393011; 0437238196,"ABEGAYLE MACHELLE P. CHUA, MD",sphdtl@yahoo.com,sphdtl@yahoo.com,5009356,0,1,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0864,E
4,4A-0472-22-PIBS-R,4A,SAINT THOMAS AQUINAS HOSPITAL CORPORATION (METRO LEMERY MEDICAL CENTER),"PALANAS, LEMERY, BATANGAS/NEAR SM CENTER LEMERY, BATANGAS",BATANGAS,09498287119/(043)4090480/09175516858,AZEUS OBA SILVA,laboratory.mlmc@gmail.com,laboratory.mlmc@gmail.com,5072898,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0865,HS
4,4A-0515-22-PIBS-R,4A,SAINTS BRIGIT AND ROCH MEDICAL LAB AND BIRTHING CENTER ,"UNIT 2B-5 ONE SANTA ROSA PRIME NATIONAL HIGHWAY, BARANGAY DILA (LANDMARK; CALTEX GAS STATION)",LAGUNA ,9686796425,"GABRIEL JOCSON CRUZ, MD",sbrmedicallab@gmail.com ,sbrmedicallab@gmail.com ,5073317,1,3,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0866,HS
4,4A-0311-21-PIBS-R,4A,"SAN ANTONIO MEDICAL CENTER OF LIPA, INC","#2 CM RECTO AVENUE, BRGY 9A LANDMARK: NEAR SAN SEBASTIAN CATHEDRAL (LIPA CATHEDRAL)",BATANGAS,09272792353; (043) 7562555,"NINA NATALIA L. BAUTISTA, MD, DPSP",schistosomajaponicum31@yahoo.com,schistosomajaponicum31@yahoo.com,5008957,0,1,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0867,E
4,4A-1151-21-PIBS-R,4A,SAN PABLO COLLEGES MEDICAL CENTER,"SAN PABLO COLLEGES MEDICAL CENTER, GROUND FLOOR CENTRAL BUILDING, MAHARLIKA HIGHWAY, BRGY. SAN RAFAEL",LAGUNA,09516461741 / 09991635696,"ROSELLA L. MONTANO, MD",spcmc.laboratory@gmail.com,spcmc.laboratory@gmail.com,5006510,0,1,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0868,E
4,4A-1746-20-PIBS-1,4A,SARMAC MEDICAL CLINIC,"BLK 11 SAMAGTA RIVERSIDE SAN JUAN, RIZAL",RIZAL,9773948460,"DARIO D. DEFENSOR, MD",sarmacmedclinic@yahoo.com,sarmacmedclinic@yahoo.com,5024606,0,0,0,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0869,E
4,4A-0484-21-PFSS-R,4A,SARREAL DRUG TESTING CENTER,"188 TOCLONG 2B, IMUS, CAVITE",CAVITE,09292800408; 09178227109,"MONINA C. MONTENEGRO, MD",sarreal_dtc@yahoo.com,sarreal_dtc@yahoo.com,5005665,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0870,E
4,4A-0485-21-PIBS-R,4A,SHALOM MEDICAL DIAGNOSTIC LABORATORY,"ZENAIDA ARCDE MH DEL PILAR ST. BRGY 2, BATANGAS",BATANGAS,09178806208; 9805714; ,"ALPHA GRACE B. CABIC, MD",shalom@shalomlab.ph,shalom@shalomlab.ph,5013985,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0871,HS
4,4A-1406-22-PIBS-R,4A,SHECHEM LABORATORY AND POLYMEDICAL CENTER INC.,2F ISA.INA.IRA BLDG. J.P. LAUREL ST. COR. C. ALVAREZ ST. NASUGBU BATANGAS,BATANGAS,09677058942/(043)416-0286,"MARTINEZ,MEMARIBEL",shechemlab.2016@yahoo.com,shechemlab.2016@yahoo.com,5060457,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0872,E
4,4A-1307-22-PIBS-R,4A,SIERRA MAKILING HEALTH CORPORATION,"SIERRA MAKILING BLDG., KM 61 MAHARLIKA HIGHWAY, BATANGAS",BATANGAS,9491430722,"FERDINAND B. GALNG, MD, DPSP",sierrahealthdiagnosticcenter@gmail.com,sierrahealthdiagnosticcenter@gmail.com,5047706,2,5,7,WITHOUT CONCERN,,PASSED,Acceptable,SDTL-PT-22-4A0873,A
4,4A-1200-21-PFSS-R,4A,SILANG MEDICAL LABORATORY,"152 J. P. RIZAL STREET, SILANG CITY, CAVITE",Cavite ,(046) 430113  / 09178625781; 09615399667,"FELICIDA R. BANTOLINAO, MD",felirose2003@yahoo.com,felirose2003@yahoo.com,5007520,1,0,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0874,E
4,4A-XXXX-XX-XXXX-X,4A,"SILANG SPECIALISTS MEDICAL CENTER, INC.","SAN VICENTE 2, SILANG, CAVITE",CAVITE,09289744072/(046)4091325/09175500051,"EUGENE GUERRERO ODOÑO I, MD",ssmc.lab2016@gmail.com,ssmc.lab2016@gmail.com,5087933,2,2,4,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0875,HS
4,4A-1693-21-PIBS-R,4A,SOUTHEAST ASIAN MEDICAL CENTER INC. ,"MOLINO ROAD, MOLINO III, CAVITE",CAVITE,9171300036; (046) 4355300 LOC. 1045,"MONINA C. MONTENEGRO, MD",samcimedtech@gmail.com,samcimedtech@gmail.com,5008439,1,1,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0876,E
4,4A-0428-21-PIBS-R,4A,SSMC HEALTH INC ,"2F ANDICO BLDG., GEN. TRIAS DRIVE, ROSARIO, CAVITE",CAVITE ,09352981574; (02) 8-7757272,"IFTIZAR NAKAN HARON, MD",ssmcepza@gmail.com,ssmcepza@gmail.com,5008979,1,4,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0877,HS
4,4A-0327-22-PFSS-R,4A,SSMC HEALTH INC ,"OLD NATIONAL HIGHWAY, BALIBAGO, SANTA ROSA, LAGUNA",LAGUNA,9399730813,"IFTIZAR NAKAN HARON, MD",ssmc.starosa@yahoo.com,ssmc.starosa@yahoo.com,5039047,0,1,1,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0878,E
4,4A-0432-21-PFSS-R,4A,SSMC HEALTH INC.,"2ND FLOOR ALCASID BUSINESS CENTER, ALCASID BUILDING CROSSING, LAGUNA",Laguna,049-3068566; 09178860063,"IFTIZAR NAKAN HARON, MD",ssmc_calamba@yahoo.com,ssmc_calamba@yahoo.com,5004747,0,5,5,WITHOUT CONCERN,,PASSED,Highly Satisfactory,SDTL-PT-22-4A0879,HS
4,4A-0615-21-PIBS-R,4A,ST. DOMINIC MEDICAL CENTER,"EMILIO AGUINALDO HIGHWAY, TALABA IV, BACOOR, CAVITE",CAVITE,09190007995; 09985994213; 09190007995; 4172525 LOC 223,"ROLAN R. DELA ROSA, MD",anasoltes@yahoo.com,anasoltes@yahoo.com,5008641,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0880,E
4,4A-XXXX-XX-XXXX-X,4A,ST. DOMINIC MEDICAL LABORATORY AND DRUG TESTING CENTER,"373 NATIONAL HI-WAY KRISTINE BLDG. BRGY. BUCAL CALAMBA CITY, LAGUNA",LAGUNA ,9189353547,IMELDA MARIE FREMIELLE F. PALACAOL ,sdmldtc@gmail.com ,sdmldtc@gmail.com ,5073226,2,0,2,WITHOUT CONCERN,,PASSED,Excellent,SDTL-PT-22-4A0881,E
