region_id,la,region,acc,name,address,contact,email,lab_email,hol,or,rate,perf,no,,perf_model
15,DAVAO CITY,11,11-03-2325-LW-1,"DAVAO ANALYTICAL LABORATORIES, INC.","CORNER UNION AVE., MCARTHUR HIGHWAY, MATINA, DAVAO CITY, DAVAO DEL SUR",09451074394 / (082)297-3278 / 09663049325,dalinc_03@yahoo.com,dalinc_03@yahoo.com,JUNE ANNA ADRIENNE T. BONILLA,5551450,0,EXCELLENT,WMTL-PT-25-11139,,E
15,DAVAO CITY,11,11-01-2426-LW-1,DAVAO CITY WATER DISTRICT WATER TESTING LABORATORY,"KM 2.5 MACARTHUR HIGHWAY, MATINA, DAVAO CITY, DAVAO DEL SUR",09330324621 / (082) 235-3293 LOCAL 1722 / 09330461130,dcwdlaboratories@gmail.com,dcwdlaboratories@gmail.com,ALMA JUDITH CANSON,5537880,0,HIGHLY SATISFACTORY,WMTL-PT-25-11140,,HS
15,TAGUM CITY,11,11-03-2426-LW-1,DAVAO DEL NORTE PROVINCIAL HEALTH OFFICE WATER LABORATORY,"CAPITOL COMPOUND, MANKILAM, TAGUM CITY, DAVAO DEL NORTE",09518014799 / 655-9496 / 09778319218,davnorcdrs@gmail.com,davnorcdrs@gmail.com,MARY ANNE L. BERNAS,5475513,1,ACCEPTABLE,WMTL-PT-25-11141,,A
15,DIGOS CITY,11,11-04-2426-LW-1,DAVAO DEL SUR PROVINCIAL WATER LABORATORY,"LAPU-LAPU ST., ZONE 3, DIGOS CITY, DAVAO DEL SUR",9095254212,veragracemorales@gmail.com / davsurwaterlabpho@gmail.com,veragracemorales@gmail.com / davsurwaterlabpho@gmail.com,OSCAR P. GRAGEDA,5590144,0,EXCELLENT,WMTL-PT-25-11142,,E
15,DAVAO CITY,11,11-02-2325-LW-1,DEPARTMENT OF SCIENCE AND TECHNOLOGY XI,"COR. DUMANLAS AND FRIENDSHIP RDS., DAVAO CITY, DAVAO DEL SUR",09193653067 / (082)227-1313 / 09512586243 / 09127343685,microbiology@region11.dost.gov.ph,microbiology@region11.dost.gov.ph,"BENJAMIN V.D. ESTRELLADO, JR.",5603745,0,EXCELLENT,WMTL-PT-25-11143,,E
15,DAVAO CITY,11,11-02-2426-LW-1,MINDANAO TESTING CENTER FOR WATER AND ANALYTICAL TOXICOLOGY,"SPMC COMPOUND FRIENDSHIP ROAD, DUMANLAS, BUHANGIN, DAVAO CITY, DAVAO DEL SUR",09163899697 / (082) 2272-731 LOCAL 5094 ,regionalwaterlabxi@gmail.com,regionalwaterlabxi@gmail.com,JOHARI M. ANCHETA,5537520,0,EXCELLENT,WMTL-PT-25-11144,,E
15,TAGUM CITY,11,11-01-2325-LW-1,TAGUM WATER DISTRICT LABORATORY,"NATIONAL HIGHWAY, MIRAFUENTES DISTRICT, MAGUGPO NORTH, TAGUM CITY, DAVAO DEL NORTE",09564829729 / (084)216-6628 / 09936494894 / (084) 218 0388,kristine.pido@tagum-water.gov.ph,kristine.pido@tagum-water.gov.ph,KRISTINE A. PIDO,5539106,0,EXCELLENT,WMTL-PT-25-11145,,E
15,DAVAO CITY,11,11-06-2426-LW-2,UNIVERSITY OF THE IMMACULATE CONCEPTION SCIENCE RESOURCE CENTER,"FATHER SELGA, DAVAO CITY, DAVAO DEL SUR",09286546282 / (082)221-8181 loc 133,lporticos@uic.edu.ph,lporticos@uic.edu.ph,LUDIVINA M. PORTICOS,5546147,0,EXCELLENT,WMTL-PT-25-11146,,E
15,COTABATO CITY,12,DOH000459,COTABATO REGIONAL AND MEDICAL CENTER,"SINSUAT AVENUE, COTABATO CITY, MAGUINDANAO",09625836695 / 064-4212340 (138) / 09176592255,laboratory@crmc.doh.gov.ph / crmcbactelab05@gmail.com / rocelynbarrientos@gmail.com,laboratory@crmc.doh.gov.ph / crmcbactelab05@gmail.com / rocelynbarrientos@gmail.com,ROCELYN B. SANTOS,5600267,0,EXCELLENT,WMTL-PT-25-12147,,E
15,ALABEL,12,12-001-2325-LW-1,ECPC-RESEARCH AND ANALYTICAL LABORATORY,"CAPITOL COMPOUND, MARIBULAN, ALABEL, SARANGANI",09632630977,ecpclaboratory@gmail.com,ecpclaboratory@gmail.com,EDWIN C. ALCONCEL,5609924,0,EXCELLENT,WMTL-PT-25-12148,,E
15,GENERAL SANTOS CITY,12,12-025-2325-LW-1,GENERAL SANTOS CITY WATER DISTRICT,"DIVERSION ROAD, PUROK NOPOL, BARANGAY CONEL, GENERAL SANTOS CITY, SOUTH COTABATO",09425435373 / (083) 552-3824,gscwaterdistrict@yahoo.com / gscwdlaboratory@gmail.com,gscwaterdistrict@yahoo.com / gscwdlaboratory@gmail.com,MA. RITA B. BARRIESES,5571244,1,ACCEPTABLE,WMTL-PT-25-12149,,A
15,GENERAL SANTOS CITY,12,12-004-2426-LW-2,MEDZONE DIAGNOSTIC CENTER,"J. CATOLICO AVENUE, BRGY LAGAO, GENERAL SANTOS CITY, SOUTH COTABATO",09097273357 / (083) 552-5797 / 09209137727,medzonedc.clinlab@gmail.com / waterlab@medzonedc.com,medzonedc.clinlab@gmail.com / waterlab@medzonedc.com,NENA S. LINGAYON,5620322,1,HIGHLY SATISFACTORY,WMTL-PT-25-12150,,HS
15,GENERAL SANTOS CITY,12,12-053-2426-LW-2,"OSTREA MINERAL LABORATORIES, INC - GENERAL SANTOS","PUROK MALIWANAG, LOWER ACHARON, GENERAL SANTOS CITY, SOUTH COTABATO",09773286917 / 083-876-1676 / 09088992417 / 0838781678 ,jaime070796@gmail.com,jaime070796@gmail.com,RENE JANE R. HERNANDEZ,5540768,0,EXCELLENT,WMTL-PT-25-12151,,E
15,KORONADAL CITY,12,12-0069-22-H2-01,SOUTH COTABATO PROVINCIAL HOSPITAL,"AGUINALDO STREET, BRGY ZONE III, KORONADAL CITY, SOUTH COTABATO",09177269214 / 083-228-3206 ,scph69@gmail.com / vitzmd@gmail.com,scph69@gmail.com / vitzmd@gmail.com,VITA B. GASATAYA,5599112,0,EXCELLENT,WMTL-PT-25-12152,,E
15,TACURONG CITY,12,12-001-25-H2-2,ST. LOUIS HOSPITAL - LABORATORY FOR DRINKING WATER ANALYSIS,"PRK YELLOWBELL, BRGY NEW ISABELA, TACURONG CITY, SULTAN KUDARAT",09683721612 / 064-477-0171 / 09177269214,stlouiswaterlaboratory@gmail.com,stlouiswaterlaboratory@gmail.com,VITA B. GASATAYA,5609921,0,EXCELLENT,WMTL-PT-25-12153,,E
15,KABACAN,12,12-002-2426-LW-2,USM-CSM MICROBIOLOGICAL AND CHEMICAL TESTING LABORATORY,"BAI MATABAY PLANG AVENUE, POBLACION, KABACAN, NORTH COTABATO",09657404295 / 09177931293 / 09438967072,usmwaterlab@gmail.com / mentanabe@usm.edu.ph,usmwaterlab@gmail.com / mentanabe@usm.edu.ph,MARIA ELENA NEYRA-TANABE,5671244,1,ACCEPTABLE,WMTL-PT-25-12154,,A
15,BUTUAN CITY,16,16-3-24-H1-1,AGUSAN DEL NORTE PROVINCIAL HOSPITAL,"VILLAGE 2, LIBERTAD, BUTUAN CITY, AGUSAN DEL NORTE",09483672645 / 09694667283 /  09171533880,adnphlaboratory@gmail.com,adnphlaboratory@gmail.com,EDUARDO B. ABADIANO,5572650,0,EXCELLENT,WMTL-PT-25-16155,,E
15,SURIGAO CITY,16,DOH001918,CARAGA REGIONAL HOSPITAL,"01918 RIZAL STREET, BRGY WASHINGTON, SURIGAO CITY, SURIGAO DEL NORTE",09105962602 / (086) 826-0497 loc 226/227 / 09151039113 / 09631188254,crh_microbiology@yahoo.com,crh_microbiology@yahoo.com,ARANTXA S. BENITEZ,5494935,0,EXCELLENT,WMTL-PT-25-16156,,E
15,PROSPERIDAD,16,DOH004611,D.O. PLAZA MEMORIAL HOSPITAL,"PUROK-2 GOVERNMENT CENTER, BRGY PATIN-AY, PROSPERIDAD, AGUSAN DEL SUR",09105723722 / 09105723722,dopmhclinlab22@gmail.com,dopmhclinlab22@gmail.com,RAUL VENERANDO B. ATUPAN,5601892,0,EXCELLENT,WMTL-PT-25-16157,,E
15,BUTUAN CITY,16,DOH051109,DOH CARAGA WATER TESTING LABORATORY,"DOONGAN ROAD, BUTUAN CITY, AGUSAN DEL NORTE",9488538692,wtldohcaraga@gmail.com,wtldohcaraga@gmail.com,DINO RAPHAEL K. ABADIANO,5630655,0,EXCELLENT,WMTL-PT-25-16158,,E
15,TANDAG CITY,16,DOH051060,PROVINCIAL HEALTH OFFICE - QUALITY ASSURANCE AND TESTING DIVISION,"CAPITOL ROAD, TELAJE, TANDAG CITY, SURIGAO DEL SUR",09469110962 / 09105826027,qatdprovincialhealthoffice@gmail.com,qatdprovincialhealthoffice@gmail.com,KENNETH LESTER G. JARSON,5605332,0,EXCELLENT,WMTL-PT-25-16159,,E
15,SAN FRANCISCO,16,16-1-25-LW-1,SAN FRANCISCO WATER DISTRICT,"OSMENA ST., SAN FRANCISCO, AGUSAN DEL SUR",09816056988 / 085-839-0457 / 09467486903,sanfranzwd@gmail.com,sanfranzwd@gmail.com,"RUBEN M. JARABATA, JR.",5603736,0,EXCELLENT,WMTL-PT-25-16160,,E
15,SURIGAO CITY,16,16-002-2325-LW-1,SURIGAO METROPOLITAN WATER DISTRICT - WATER QUALITY LABORATORY,"KM 2, NATIONAL HIGHWAY, SURIGAO CITY, SURIGAO DEL NORTE",09385582811 / 09337205481,mickeymedtek@gmail.com,mickeymedtek@gmail.com,DINO RAPHAEL K. ABADIANO,5546145,0,HIGHLY SATISFACTORY,WMTL-PT-25-16161,,HS
15,BUTUAN CITY,16,16-054-2426-LW-2,TAGUIBO AQUATECH SOLUTIONS CORPORATION,"P4 SITIO IYAO, BRGY. ANTICALA, BUTUAN CITY, AGUSAN DEL NORTE",9171887554,qa@taguiboaquatech.com,qa@taguiboaquatech.com,EDGARDO B. ABADIANO,5620330,0,EXCELLENT,WMTL-PT-25-16162,,E
15,QUEZON CITY,13,13-0005-2224-LW-2,"ACA WATER ANALYSIS AND LABORATORY SERVICES, INC","46 SCOUT CHUATOCO, ROXAS DISTRICT, QUEZON CITY, METRO MANILA",09273390210 / 09189077034 / 7900-6583 / 09178701775,acalab0918@gmail.com,acalab0918@gmail.com,EDITH S. TRIA,5473696,0,HIGHLY SATISFACTORY,WMTL-PT-25-13163,,HS
15,QUEZON CITY,13,13-0004-2527-LW-2,ACCUTEQS DIAGNOSTICS,"257 A BONIFACIO CORNER PAG-ASA, BRGY SAN JOSE, QUEZON CITY, METRO MANILA",09666432062 / (02) 8364-1712 / 09338212726,accuteqslaboratory@gmail.com,accuteqslaboratory@gmail.com,MIRIAN N. DE LEON-VITERBO,5536478,0,EXCELLENT,WMTL-PT-25-13164,,E
15,QUEZON CITY,13,13-0004-2426-LW-2,AERONICS INCORPORATED,"19 ASHLEY ST. NORTH FAIRVIEW PARK SUBD. NORTH FAIRVIEW, QUEZON CITY, METRO MANILA",09209548792 / 8935-4861 / 8935-4349 / 09163046972,aeronicsmaln@gmail.com / aero.laboratorymaln@gmail.com,aeronicsmaln@gmail.com / aero.laboratorymaln@gmail.com,JOSE S. SOLIS,5490471,0,EXCELLENT,WMTL-PT-25-13165,,E
15,SAN JUAN CITY,13,13-0003-2426-LW-2,ANALYTIKA LABORATORY,"UNIT 104, 45 EISENHOWER ST., GREENHILLS, SAN JUAN CITY, METRO MANILA",9273992460,info@analytikalabph.com,info@analytikalabph.com,EDGAR D. NAVARRO,5622169,0,EXCELLENT,WMTL-PT-25-13166,,E
15,QUEZON CITY,13,DOH051760,AQUATEST LABORATORY WATER TESTING SERVICES OPC,"UNIT A LOT 545, #71 DON JULIO GREGORIO, QUEZON CITY, METRO MANILA",09171797708 / (02) 654-3579 / 09676150494,aquatestmain@gmail.com,aquatestmain@gmail.com,MEL ELVIN P. QUINTO,5512721,0,HIGHLY SATISFACTORY,WMTL-PT-25-13167,,HS
15,PARAÑAQUE CITY,13,13-0016024260-LW-2,BOYER ENVIRONMENTAL WATER TESTING LABORATORY,"2ND FLOOR JP TUASON BLDG CORSAN VICENTE, STA. LUCIA ST. SAN ANTONIO VALLEY , PARAÑAQUE CITY, METRO MANILA",09175769477 / (02) 7799-8451,bewtl.2014@gmail.com,bewtl.2014@gmail.com,SPENCER S. WATANABE,5531109,0,EXCELLENT,WMTL-PT-25-13168,,E
15,MANILA CITY,13,13-010-2224-LW-1,BUREAU OF QUARANTINE - MANILA,"25TH COR AC DELGADO STREET PORT AREA MANILA, MANILA CITY, METRO MANILA",09328528028 / (02) 5318-7500,boqfoodand waterlab@gmail.com,boqfoodand waterlab@gmail.com,JULIUS C. CLAVE,5614792,0,EXCELLENT,WMTL-PT-25-13169,,E
15,MANILA CITY,13,DOH000446,CHINESE GENERAL HOSPITAL AND MEDICAL CENTER,"286 BLUMENTRITT ST., STA CRUZ, MANILA CITY, METRO MANILA",09175238181 / 8711-4141 loc. 374,evelagamayo@yahoo.com,evelagamayo@yahoo.com,EVELINA N. LAGMAYO,5564360,0,EXCELLENT,WMTL-PT-25-13170,,E
15,MAKATI CITY,13,13-0006-2426-LW-1,CITY GOVERNMENT OF MAKATI - WATER BACTERIOLOGICAL LABORATORY,"7TH FLOOR BUILDING 1, JP RIZAL, MAKATI CITY, METRO MANILA",8870-1608,waterlabmhd@gmail.com,waterlabmhd@gmail.com,FRANCIS Y. TANCHEE,5548231,0,EXCELLENT,WMTL-PT-25-13171,,E
15,QUEZON CITY,13,13-0007-2325-LW-2,CJK AIR AND WATER TESTING LABORATORY,"99 C JUDGE JUAN LUNA ST. SAN ANTONIO, QUEZON CITY, METRO MANILA",09196045063 / 8373-4996,airwaterlab07@yahoo.com.ph,airwaterlab07@yahoo.com.ph,MERYL CHRISTINA ANTONIO-REYES,5462039,0,EXCELLENT,WMTL-PT-25-13172,,E
15,TAGUIG CITY,13,13-0015-2426-LW-2,COTECNA ELITE PHILIPPINES INC.,"94-B ELECTRONICS ROAD, NEW WEALTH PROPERTIES, FTI COMPLEX, TAGUIG CITY, MAETRO MANILA",(02) 8838-8519 / 09294763893,joanna.dtwin@cotecna.com.ph,joanna.dtwin@cotecna.com.ph,JOANNA P. DATWIN,5579281,0,EXCELLENT,WMTL-PT-25-13173,,E
15,MANILA CITY,13,13-007-1921-LW-1,"DEPARTMENT OF MEDICAL MICROBIOLOGY, COLLEGE OF PUBLIC HEALTH, UP MANILA","#625 PEDRO GIL ST., ERMITA, MANILA CITY, METRO MANILA",8525-5874,dmmcph.upmanila@gmail.com,dmmcph.upmanila@gmail.com,AZITA RACQUEL GAVINO-LACUNA,5568811,0,EXCELLENT,WMTL-PT-25-13174,,E
15,CALOOCAN CITY,13,DOH 000502,DR. JOSE N. RODRIGUEZ MEMORIAL HOSPITAL AND SANITARIUM,"ST. JOSEPH AVENUE, TALA, CALOOCAN CITY, METRO MANILA",09453175052 / 09178073173 / 82942571 to 73 loc 147,djnrmhwaterlab@gmail.com,djnrmhwaterlab@gmail.com,IVY MARIE M. VIOLA-CRUZ,5545223,0,EXCELLENT,WMTL-PT-25-13175,,E
15,QUEZON CITY,13,13-0011-2426-LW-2,"ELARSI, INC.","UNIT 201-204 & 406 RIZALINA ANNEX. BLDG. 1677, QUEZON AVENUE, QUEZON CITY, METRO MANILA",8927-7715 ,info@elarsi.com,info@elarsi.com,"RENATO M. GOFREDO, JR.",5564348,0,EXCELLENT,WMTL-PT-25-13176,,E
15,QUEZON CITY,13,13-0002-2325-LW-2,EMINENT WATER LABORATORY CENTER - MAIN QC BRANCH,"347F A. BONIFACIO AVE BRGY SAN JOSE, QUEZON CITY, METRO MANILA ",09988423535 / 83657811 / 09777838249,jose_lim@eminentwater.com,jose_lim@eminentwater.com,SHERYL O. TESORIO,5525375,0,EXCELLENT,WMTL-PT-25-13177,,E
15,TAGUIG CITY,13,13-0016-2123-LW-2,ENVIRONMENTAL HEALTH LABORATORY SERVICES COOPERATIVE - TAGUIG,"470 GENERAL LUNA STREET BRGY TUKTUKAN, TAGUIG CITY, METRO MANILA",09237305640 / (02)8710-7084 / (02) 8286-9727 / 09338264433,taguigenvironmentalhealth@yahoo.com.ph,taguigenvironmentalhealth@yahoo.com.ph,BELINDA H. GLUTTAP,5465504,0,EXCELLENT,WMTL-PT-25-13178,,E
15,QUEZON CITY,13,13-003-2123-LW-2,ENVIRONMENTAL HEALTH LABORATORY SERVICES COOPERATIVE - QUEZON CITY,"21 CHESTNUT ST., WEST FAIRVIES, QUEZON CITY, METRO MANILA",09633635562 / 8931-0838,ehlsc1999@yahoo.com,ehlsc1999@yahoo.com,MARK P. TERAN,5484325,0,EXCELLENT,WMTL-PT-25-13179,,E
15,QUEZON CITY,13,13-008-2325-LW-2,"EUROFINS ANALYTICAL AND ASSURANCE SERVICES PHILIPPINES, INC. (FORMERLY EUROFINS SCIENTIFIC SERVICES PHILS, INC.)","1197 EDSA, QUEZON CITY, METRO MANILA",86263077 / 09479975985,kevinaaron.mortera@eurofinsasia.com,kevinaaron.mortera@eurofinsasia.com,GLORIA LOPEZ,5558878,0,EXCELLENT,WMTL-PT-25-13180,,E
15,MAKATI CITY,13,DOH053278,EUROLAB PHIL-FRENCH LABORATORY SERVICES INC.,"2230 CHINO ROCES AVENUE, BRGY BANGKAL, MAKATI CITY, METRO MANILA",09667184342 / 09176336370,inquiry@eurolab.ph,inquiry@eurolab.ph,MATHIEU GUILLAUME,5561878,1,HIGHLY SATISFACTORY,WMTL-PT-25-13181,,HS
15,QUEZON CITY,13,13-0017-2426-LW-2,F.A.S.T LABORATORIES  CUBAO,"62 20TH AVENUE, QUEZON CITY, METRO MANILA",09175626286 / 8913-0240,micro.fastcubao@gmail.com,micro.fastcubao@gmail.com,EVANGELINE B. VALDEZ,5479196,0,EXCELLENT,WMTL-PT-25-13182,,E
15,QUEZON CITY,13,13-0001-2224-LW-2,"GLOBAL ELIXIR WATER LABORATORY CENTER, INC (AQUA LAB QUEZON CITY)","UNIT 5 AND 10 DDI BUILDING, DEL MONTE AVENUE CORNER MAYON STREET, QUEZON CITY, METRO MANILA",09431374004 / (02) 8742-4743,alcmayon@yahoo.com,alcmayon@yahoo.com,KELVIN DY CO YU KANG,5461486,0,EXCELLENT,WMTL-PT-25-13183,,E
15,QUEZON CITY,13,13-0009-2426-LW-2,GREYSTONE BIOCHEM LABORATORIES INC,"148 N. DOMINGO STREET, QUEZON CITY, METRO MANILA",0905161108 / 8727-6474 / 8725-0455 ,info@greystonebiochem.com,info@greystonebiochem.com,GEMMA GUNILA R. BASILIO,5486570,0,EXCELLENT,WMTL-PT-25-13184,,E
15,MAKATI CITY,13,13-022-2325-LW-2,"HIADVANCE PHILIPPINES, INCORPORATED - EXTENSION OFFICE","U7 & 10 LOWER GROUND FLOOR, SQUAREYARD BLDG. 1048 EDSA MAGALLANES, MAKATI CITY, METRO MANILA",09568055517 / 8854-8365 / 7729-4327,philippines@hiadvance.com,philippines@hiadvance.com,PRINCESS S. GALVEZ,5531987,0,EXCELLENT,WMTL-PT-25-13185,,E
15,QUEZON CITY,13,13-0007-2426-LW-2,"HOPE LOVE FAITH MEDICAL CLINIC AND LABORATORY, INC","35-C WILLIAM BLDG. QUEZON AVENUE, LOURDES, QUEZON CITY, METRO MANILA",09055266004 / 8749-9589 / 8711-2455 ,hlf_laboratory@yahoo.com,hlf_laboratory@yahoo.com,VENERACION D. PACIS-MUNAR,5598971,0,EXCELLENT,WMTL-PT-25-13186,,E
15,QUEZON CITY,13,13-0002-2224-LW-2,HYDROLAB COMPANY,"107, 108 & 407 MNRI BLDG, MINDANAO AVE, BRGY TALIPAPA, NOVALICHES, QUEZON CITY, METRO MANILA",09228931450 / 09171423975 / 02-8404-1065 / 02-7213-9008 / 09433043263,laboratory.hydrolab@gmail.com / hydrolabcompany@gmail.com,laboratory.hydrolab@gmail.com / hydrolabcompany@gmail.com,JOSEE NIKOLAI C. MONROY,5460769,0,EXCELLENT,WMTL-PT-25-13187,,E
15,QUEZON CITY,13,13-027-2426-LW-2,HYDROQUEST WATER AND WASTEWATER CORP.,"142B HOWMART RD. BRGY BAESA, QUEZON CITY, METRO MANILA",09426487713 / 8722-9267,hydroquestlab@yahoo.com,hydroquestlab@yahoo.com,MARIA ANGELICA B. VALDEZ,5480747,0,EXCELLENT,WMTL-PT-25-13188,,E
15,MAKATI CITY,13,13-0011-2123-LW-2,INTERTEK TESTING SERVICES PHILIPPINES,"2307 PASONG TAMO EXTENSION, MAKATI CITY, METRO MANILA",09209527146 / (02)8819-5841,glenn.alindog@intertek.com,glenn.alindog@intertek.com,GLENN ANGELO M. ALINDOG,5546113,0,EXCELLENT,WMTL-PT-25-13189,,E
15,QUEZON CITY,13,13-0006-2325-LW-2,JEROCAS RESEARCH LABORATORY SERVICES,"14 DON ANTONIO, VILLA BEATRIZ OLD BALARA, QUEZON CITY, METRO MANILA",9326142516,micro.jerocas@gmail.com,micro.jerocas@gmail.com,ALVIN A. TALAMPAS,5598245,0,EXCELLENT,WMTL-PT-25-13190,,E
15,QUEZON CITY,13,13-026-2325-LW-2,LABNET DIAGNOSTIC AND MEDICAL CLINIC AND WATER TESTING LABORATORY INC.,"132 KALAYAAN AVENUE, QUEZON CITY, METRO MANILA ",09234296337 / 8527-0007,labnetdiagnostic@gmail.com,labnetdiagnostic@gmail.com,VENERACION D. PACIS-MUNAR,5590382,1,HIGHLY SATISFACTORY,WMTL-PT-25-13191,,HS
15,LAS PIÑAS CITY,13,13-0008-2325-LW-2,MACH UNION LABORATORIES INC. - TALON UNO,"314 ANFRA BLDG., FMC-LTO COMPOUND, ALABANG ZAPOTE ROAD, TALON UNO, LAS PIÑAS CITY, METRO MANILA",09468021482 / 09178439306 / (02)85538879,biologicaltesting@machunion.com,biologicaltesting@machunion.com,LIZA LOUISE P. PEREZ,5544273,0,EXCELLENT,WMTL-PT-25-13192,,E
15,LAS PIÑAS CITY,13,13-0012-2325-LW-2,MACH UNION LABORATORIES INC. - TALON 3,"335 ALABANG-ZAPOTER ROAD, TALON 3, LAS PIÑAS CITY, METRO MANILA",(02)85538382 / 09178439309,glenn@machunion.com,glenn@machunion.com,ALADINO M. ABULENCIA,5544272,0,EXCELLENT,WMTL-PT-25-13193,,E
15,MANILA CITY,13,DOH051008,MANILA HEALTH DEPARTMENT - PUBLIC HEALTH LABORATORY,"1404 QUIRICADA STREET, STA. CRUZ, MANILA CITY, METRO MANILA",09177955375 / 53101329,manilalab_phl@yahoo.com,manilalab_phl@yahoo.com,MARIA LOURDES PINEDA-SANTOS,5542558,0,EXCELLENT,WMTL-PT-25-13194,,E
15,QUEZON CITY,13,13-0003-2325-LW-2,MANILA WATER LABORATORY SERVICES,"489 KATIPUNAN ROAD, QUEZON CITY, METRO MANILA",9175080499,oliveren.marquez@manilawater.com,oliveren.marquez@manilawater.com,MORENA G. BERONIO,5571040,0,EXCELLENT,WMTL-PT-25-13195,,E
15,QUEZON CITY,13,13-003-2426-LW-2,MAYNILAD WATERLAB,"WATERLAB AND ENVIRONMENTAL MANAGEMENT BLDG, LA MESA DAM COMPOUND, LA MESA RD, BRGY GREATER LAGRO NOVALICHES, QUEZON CITY, METRO MANILA",(02) 8-835-8640 / (02) 8-981-8646,waterlab@mayniladwater.com.ph,waterlab@mayniladwater.com.ph,CHRISTINE T. BAGSIK,5462807,0,EXCELLENT,WMTL-PT-25-13196,,E
15,MUNTINLUPA CITY,13,13-0018-2426-LW-1,MUNTINLUPA CITY WATER LABORATORY,"MUNTINLUPA CITY HEALTH OFFICE CENTENIAL AVE., BRGY TUNASAN, MUNTINLUPA CITY, METRO MANILA",09081605027 / 8541-4817,muntinlupacity.waterlab@gmail.com,muntinlupacity.waterlab@gmail.com,PATRICK GABRIEL G. MORENO,5645859,0,EXCELLENT,WMTL-PT-25-13197,,E
15,QUEZON CITY,13,13-0018-2123-LW-2,PHILIPPINE INSTITUTE OF PURE AND APPLIED CHEMISTRY (PIPAC),"ATENEO DE MANILA UNIVERSITY CAMPUS, KATIPUNAN AVE., LOYOLA HEIGHTS, QUEZON CITY, METRO MANILA",09082668046 /8426-6072,pipac.laboratory@pipac.com.ph,pipac.laboratory@pipac.com.ph,"ARMANDO VICTOR M. GUIDOTE, JR.",5585862,0,EXCELLENT,WMTL-PT-25-13198,,E
15,QUEZON CITY,13,13-0004-2224-LW-2,PLATINUM RESEARCH LABORATORY INC,"UNIT 807 UNION SQUARE CONDOMINIUM, 145 15TH AVENUE, CUBAO, QUEZON CITY, METRO MANILA",09692527110 / 89126537 ,platinumlaboratory@gmail.com,platinumlaboratory@gmail.com,HARLENE JOY L. CRUZ,5477195,0,EXCELLENT,WMTL-PT-25-13199,,E
15,QUEZON CITY,13,13-0010-2426-LW-2,QUALIBET TESTING SERVICES CORP.,"121 A DANGAY ST. VETERANS VILLAGE PROJECT 7, QUEZON CITY, METRO MANILA",9178254180,stephanie.montana@mxnsaq.com,stephanie.montana@mxnsaq.com,STEPHANIE C. MONTAÑA,5596556,0,EXCELLENT,WMTL-PT-25-13201,,E
15,PASAY CITY,13,DOH005084,SAN JUAN DE DIOS EDUCATIONAL FOUNDATION INC - HOSPITAL,"2772 ROXAS BOULEVARD, PASAY CITY, METRO MANILA",09178003911 / 831-97-91 loc 1115-1116,laboratory@sanjuandedios.org,laboratory@sanjuandedios.org,LIEZEL V. SOSITO,5462680,0,EXCELLENT,WMTL-PT-25-13202,,E
15,MANDALUYONG CITY,13,13-0004-2325-LW-2,SENTROTEK CORP.,"208 PILAR STREET, MANDALUYONG CITY, METRO MANILA",09178837705 / 8721-6500,laboratory@sentrotek.com,laboratory@sentrotek.com,PRISCILA P. TONGCO,5587518,0,EXCELLENT,WMTL-PT-25-13203,,E
15,MAKATI CITY,13,13-0011-2325-LW-2,SGS PHILIPPINES INC,"2229 ALEGRIA BLDG, CHINO ROCES AVE, MAKATI CITY, METRO MANILA",9178033161,jonalyn.tolentino-samonte@sgs.com,jonalyn.tolentino-samonte@sgs.com,JONALYN T. SAMONTE,5462806,0,EXCELLENT,WMTL-PT-25-13204,,E
15,PARAÑAQUE CITY,13,13-0013-2426-LW-2,SPRING WATER TESTING LABORATORY,"UNIT 2 GF SAN ANTONIO AVE, PARAÑAQUE CITY, METRO MANILA",09271226803 / 8808-2912,springwater.laboratory@gmail.com,springwater.laboratory@gmail.com,SPENCER S. WATANABE,5534605,0,EXCELLENT,WMTL-PT-25-13205,,E
15,TAGUIG CITY,13,13-010-16-LW-2,ST. LUKE'S MEDICAL CENTER - GLOBAL CITY,"32ND ST. CORNER 5TH AVENUE BONIFACIO GLOBAL CITY, TAGUIG CITY, METRO MANILA",8789-7700 loc 2065,slmcgcmicrobiology@stlukes.com.ph,slmcgcmicrobiology@stlukes.com.ph,EVELINA N. LAGMAYO,5582220,0,EXCELLENT,WMTL-PT-25-13206,,E
15,TAGUIG CITY,13,13-0010-2325-LW-2,TAGIG WATER TESTING LAB,"37 GEN LUNA. ST., BRGY TUKTUKAN, TAGUIG CITY, METRO MANILA",7005-2042 / 0917-886-0063,tagigwater@gmail.com,tagigwater@gmail.com,IFTIZAR N. HARON,5594128,0,EXCELLENT,WMTL-PT-25-13207,,E
15,MANILA CITY,13,13-148-16-700-H3-2,UNIVERSITY OF SANTO TOMAS HOSPITAL ,"ESPANA BOULEVARD, MANILA CITY, METRO MANILA",09158320778 / 8731-3001 loc 2426 / 09176502516,usth_micro@yahoo.com / usth_qa@yahoo.com,usth_micro@yahoo.com / usth_qa@yahoo.com,ROSELLA L. MONTANO,5592007,0,EXCELLENT,WMTL-PT-25-13208,,E
